That Gal I Left Behind Me,"engineer notes:  saved as TD8
two audio files renamed: TD8-01 and TD8-02",00:04:52,Play parties and the songs that people sing (continued),Back Where I Come From: Party Songs,1940,Columbia Broadcasting System,The program consists of three songs with brief narrated segments before and after each piece. Woody Guthrie talks about play parties and briefly explains the purpose of secular songs.,"Ives, Burl","Notes read: Back Where I Come From - Party Songs III, IV. ""Skip to My Lou"" b/w ""Ida Red,"" ""The Girl I Left Behind.""  Woody Guthrie, Golden Gate, et al.

Written by Alan Lomax and Nicholas Ray. Announcer: John Tillman"
"Root, Hog or Die (fragment)","Notes read: The Land is Bright, part 1.  CBS, 2-17-45.",00:14:28,"Americans and travel, part 1",The Land is Bright: 64 Hours To Anywhere,02-17-1945,Columbia Broadcasting System,"The Land Is Bright celebrates ""the infinite number of old, new, big, and little things that make America shine."" This episode considers the modern ability to travel anywhere in the world in 64 hours.",Unidentified,This is the ninth program in the Land Is Bright series.
Your Parents Don't Like Me (fragment),"Notes read: The Land is Bright, part 1.  CBS, 2-17-45.",00:14:28,"Americans and travel, part 1",The Land is Bright: 64 Hours To Anywhere,02-17-1945,Columbia Broadcasting System,"The Land Is Bright celebrates ""the infinite number of old, new, big, and little things that make America shine."" This episode considers the modern ability to travel anywhere in the world in 64 hours.",Unidentified,This is the ninth program in the Land Is Bright series.
Rye Whiskey (fragment),"Notes read: The Land is Bright, part 1.  CBS, 2-17-45.",00:14:28,"Americans and travel, part 1",The Land is Bright: 64 Hours To Anywhere,02-17-1945,Columbia Broadcasting System,"The Land Is Bright celebrates ""the infinite number of old, new, big, and little things that make America shine."" This episode considers the modern ability to travel anywhere in the world in 64 hours.",Unidentified,This is the ninth program in the Land Is Bright series.
War Bond Daddy From A War Bond Town (partial),"Sung to the tune of ""Crawdad Hole."" Song is cut short by Woody urging the band to play faster.",00:01:04,War bonds,Bound For Glory - 1A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie and Wade Mainer with his Sons of the Mountaineers perform topical songs.",Sons of the Mountaineers,"Engineer notes: several regions, all seemingly from one side of one disc.
TD160R01 (0:13-1:17), Honey Babe (incomplete outtake)
segment 1:17-1:24 is irrelevant
TD160R02 (1:24-3:38), Honey Babe (complete)
segment 3:38-3:52 is irrelevant
created region TD160R03 (3:52-3:55), dialog outtake 
segment 3:55-4:14 is irrelevant
TD160R04 (4:14-4:40), dialog outtake #2
segment 4:40-4:51 is irrelevant
Extended region #4 (now TD159R05) from 4:51-5:13 to 4:51-7:25 
This seems like a complete take that includes dialog and the song This Train
Deleted region #5
TD160R06 (7:33-9:18), This Train opening"
This Train Is Bound For Glory,"Sung to the tune of ""Crawdad Hole."" Song is cut short by Woody urging the band to play faster.",00:01:04,War bonds,Bound For Glory - 1A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie and Wade Mainer with his Sons of the Mountaineers perform topical songs.","Guthrie, Woody","Engineer notes: several regions, all seemingly from one side of one disc.
TD160R01 (0:13-1:17), Honey Babe (incomplete outtake)
segment 1:17-1:24 is irrelevant
TD160R02 (1:24-3:38), Honey Babe (complete)
segment 3:38-3:52 is irrelevant
created region TD160R03 (3:52-3:55), dialog outtake 
segment 3:55-4:14 is irrelevant
TD160R04 (4:14-4:40), dialog outtake #2
segment 4:40-4:51 is irrelevant
Extended region #4 (now TD159R05) from 4:51-5:13 to 4:51-7:25 
This seems like a complete take that includes dialog and the song This Train
Deleted region #5
TD160R06 (7:33-9:18), This Train opening"
This Train Is Bound For Glory,"Sung to the tune of ""Crawdad Hole."" Song is cut short by Woody urging the band to play faster.",00:01:04,War bonds,Bound For Glory - 1A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie and Wade Mainer with his Sons of the Mountaineers perform topical songs.","Mainer, Wade","Engineer notes: several regions, all seemingly from one side of one disc.
TD160R01 (0:13-1:17), Honey Babe (incomplete outtake)
segment 1:17-1:24 is irrelevant
TD160R02 (1:24-3:38), Honey Babe (complete)
segment 3:38-3:52 is irrelevant
created region TD160R03 (3:52-3:55), dialog outtake 
segment 3:55-4:14 is irrelevant
TD160R04 (4:14-4:40), dialog outtake #2
segment 4:40-4:51 is irrelevant
Extended region #4 (now TD159R05) from 4:51-5:13 to 4:51-7:25 
This seems like a complete take that includes dialog and the song This Train
Deleted region #5
TD160R06 (7:33-9:18), This Train opening"
This Train Is Bound For Glory,"Sung to the tune of ""Crawdad Hole."" Song is cut short by Woody urging the band to play faster.",00:01:04,War bonds,Bound For Glory - 1A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie and Wade Mainer with his Sons of the Mountaineers perform topical songs.",Sons of the Mountaineers,"Engineer notes: several regions, all seemingly from one side of one disc.
TD160R01 (0:13-1:17), Honey Babe (incomplete outtake)
segment 1:17-1:24 is irrelevant
TD160R02 (1:24-3:38), Honey Babe (complete)
segment 3:38-3:52 is irrelevant
created region TD160R03 (3:52-3:55), dialog outtake 
segment 3:55-4:14 is irrelevant
TD160R04 (4:14-4:40), dialog outtake #2
segment 4:40-4:51 is irrelevant
Extended region #4 (now TD159R05) from 4:51-5:13 to 4:51-7:25 
This seems like a complete take that includes dialog and the song This Train
Deleted region #5
TD160R06 (7:33-9:18), This Train opening"
War Bond Daddy From A War Bond Town (partial),"Sung to the tune of ""Crawdad Hole."" Song is cut short by Woody urging the band to play faster.",00:01:04,War bonds,Bound For Glory - 1A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie and Wade Mainer with his Sons of the Mountaineers perform topical songs.","Guthrie, Woody","Engineer notes: several regions, all seemingly from one side of one disc.
TD160R01 (0:13-1:17), Honey Babe (incomplete outtake)
segment 1:17-1:24 is irrelevant
TD160R02 (1:24-3:38), Honey Babe (complete)
segment 3:38-3:52 is irrelevant
created region TD160R03 (3:52-3:55), dialog outtake 
segment 3:55-4:14 is irrelevant
TD160R04 (4:14-4:40), dialog outtake #2
segment 4:40-4:51 is irrelevant
Extended region #4 (now TD159R05) from 4:51-5:13 to 4:51-7:25 
This seems like a complete take that includes dialog and the song This Train
Deleted region #5
TD160R06 (7:33-9:18), This Train opening"
War Bond Daddy From A War Bond Town (partial),"Sung to the tune of ""Crawdad Hole."" Song is cut short by Woody urging the band to play faster.",00:01:04,War bonds,Bound For Glory - 1A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie and Wade Mainer with his Sons of the Mountaineers perform topical songs.","Mainer, Wade","Engineer notes: several regions, all seemingly from one side of one disc.
TD160R01 (0:13-1:17), Honey Babe (incomplete outtake)
segment 1:17-1:24 is irrelevant
TD160R02 (1:24-3:38), Honey Babe (complete)
segment 3:38-3:52 is irrelevant
created region TD160R03 (3:52-3:55), dialog outtake 
segment 3:55-4:14 is irrelevant
TD160R04 (4:14-4:40), dialog outtake #2
segment 4:40-4:51 is irrelevant
Extended region #4 (now TD159R05) from 4:51-5:13 to 4:51-7:25 
This seems like a complete take that includes dialog and the song This Train
Deleted region #5
TD160R06 (7:33-9:18), This Train opening"
War Bond Daddy From A War Bond Town (partial),"Sung to the tune of ""Crawdad Hole."" Song is cut short by Woody urging the band to play faster.",00:01:04,War bonds,Bound For Glory - 1A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie and Wade Mainer with his Sons of the Mountaineers perform topical songs.",Sons of the Mountaineers,"Original notes read: Bound for Glory 1A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
This Train Is Bound For Glory,"Sung to the tune of ""Crawdad Hole."" Song is cut short by Woody urging the band to play faster.",00:01:04,War bonds,Bound For Glory - 1A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie and Wade Mainer with his Sons of the Mountaineers perform topical songs.","Guthrie, Woody","Original notes read: Bound for Glory 1A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
This Train Is Bound For Glory,"Sung to the tune of ""Crawdad Hole."" Song is cut short by Woody urging the band to play faster.",00:01:04,War bonds,Bound For Glory - 1A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie and Wade Mainer with his Sons of the Mountaineers perform topical songs.","Mainer, Wade","Original notes read: Bound for Glory 1A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
This Train Is Bound For Glory,"Sung to the tune of ""Crawdad Hole."" Song is cut short by Woody urging the band to play faster.",00:01:04,War bonds,Bound For Glory - 1A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie and Wade Mainer with his Sons of the Mountaineers perform topical songs.",Sons of the Mountaineers,"Original notes read: Bound for Glory 1A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
War Bond Daddy From A War Bond Town (partial),"Sung to the tune of ""Crawdad Hole."" Song is cut short by Woody urging the band to play faster.",00:01:04,War bonds,Bound For Glory - 1A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie and Wade Mainer with his Sons of the Mountaineers perform topical songs.","Guthrie, Woody","Original notes read: Bound for Glory 1A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
War Bond Daddy From A War Bond Town (partial),"Sung to the tune of ""Crawdad Hole."" Song is cut short by Woody urging the band to play faster.",00:01:04,War bonds,Bound For Glory - 1A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie and Wade Mainer with his Sons of the Mountaineers perform topical songs.","Mainer, Wade","Original notes read: Bound for Glory 1A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
"Get Along, Mr. Hitler (Whoopie, Tye, Yye, Oh)","To the tune of ""Get Along Little Dogies""",00:00:55,Adolf Hitler (partial I),Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.","Lomax, Alan","Original notes read: Bound for Glory 4A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
"Get Along Mr. Hitler (Whoopie, Tye, Yye, Oh)","To the tune of ""Get Along Little Dogies""",00:02:36,Adolf Hitler,Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.","Ives, Burl","Original notes read: Bound for Glory 4A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
"Get Along Mr. Hitler (Whoopie, Tye, Yye, Oh)","To the tune of ""Get Along Little Dogies""",00:02:36,Adolf Hitler,Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.","White, Joshua","Original notes read: Bound for Glory 4A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
"Get Along Mr. Hitler (Whoopie, Tye, Yye, Oh)","To the tune of ""Get Along Little Dogies""",00:02:36,Adolf Hitler,Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.","Guthrie, Woody","Original notes read: Bound for Glory 4A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
"Get Along Mr. Hitler (Whoopie, Tye, Yye, Oh)","To the tune of ""Get Along Little Dogies""",00:02:36,Adolf Hitler,Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.","Terry, Sonny","Original notes read: Bound for Glory 4A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
Get Along Mr. Hitler,"To the tune of ""Get Along Little Dogies""",00:01:08,Adolf Hitler (partial II),Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.","Guthrie, Woody","Original notes read: Bound for Glory 4A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
Get Along Mr. Hitler,"To the tune of ""Get Along Little Dogies""",00:01:08,Adolf Hitler (partial II),Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.",Unidentified,"Original notes read: Bound for Glory 4A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
Get Along Mr. Hitler,"To the tune of ""Get Along Little Dogies""",00:01:08,Adolf Hitler (partial II),Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.","Terry, Sonny","Original notes read: Bound for Glory 4A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
"Get Along, Mr. Hitler (Whoopie, Tye, Yye, Oh)","To the tune of ""Get Along Little Dogies""",00:00:55,Adolf Hitler (partial I),Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.","Guthrie, Woody","Original notes read: Bound for Glory 4A - Josh White, Woody Guthrie - Show about the UN - CBS, 1-5-45."
"Get Along, Mr. Hitler (Whoopie, Tye, Yye, Oh)","To the tune of ""Get Along Little Dogies""",00:00:55,Adolf Hitler (partial I),Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.","Lomax, Alan","Engineer note: Several regions, all seemingly from one side of one disc.
TD161R01 (0:11-1:39), Roll On  partial
Shortened region #2, Roll On, from 1:49-4:14 to 1:49-4:11 (now TD161R02)
Shortened region #3, Git Along Mr. Hitler  partial from 4:20-5:23 to 4:23-5:18 (now TD161R03)
Shortened region #4, Git Along Mr. Hitler  partial from 5:28-6:45 to 5:32-6:40 
(now TD161R04)
Shortened region #5, Git Along Mr. Hitler, from 6:47-9:33 to 6:47-9:24 (now TD161R05)
Segment 5:18-5:32 is irrelevant."
"Get Along Mr. Hitler (Whoopie, Tye, Yye, Oh)","To the tune of ""Get Along Little Dogies""",00:02:36,Adolf Hitler,Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.","Ives, Burl","Engineer note: Several regions, all seemingly from one side of one disc.
TD161R01 (0:11-1:39), Roll On  partial
Shortened region #2, Roll On, from 1:49-4:14 to 1:49-4:11 (now TD161R02)
Shortened region #3, Git Along Mr. Hitler  partial from 4:20-5:23 to 4:23-5:18 (now TD161R03)
Shortened region #4, Git Along Mr. Hitler  partial from 5:28-6:45 to 5:32-6:40 
(now TD161R04)
Shortened region #5, Git Along Mr. Hitler, from 6:47-9:33 to 6:47-9:24 (now TD161R05)
Segment 5:18-5:32 is irrelevant."
"Get Along Mr. Hitler (Whoopie, Tye, Yye, Oh)","To the tune of ""Get Along Little Dogies""",00:02:36,Adolf Hitler,Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.","White, Joshua","Engineer note: Several regions, all seemingly from one side of one disc.
TD161R01 (0:11-1:39), Roll On  partial
Shortened region #2, Roll On, from 1:49-4:14 to 1:49-4:11 (now TD161R02)
Shortened region #3, Git Along Mr. Hitler  partial from 4:20-5:23 to 4:23-5:18 (now TD161R03)
Shortened region #4, Git Along Mr. Hitler  partial from 5:28-6:45 to 5:32-6:40 
(now TD161R04)
Shortened region #5, Git Along Mr. Hitler, from 6:47-9:33 to 6:47-9:24 (now TD161R05)
Segment 5:18-5:32 is irrelevant."
"Get Along Mr. Hitler (Whoopie, Tye, Yye, Oh)","To the tune of ""Get Along Little Dogies""",00:02:36,Adolf Hitler,Bound For Glory - 4A,01-05-1945,Columbia Broadcasting System,"Complete and partial segments recorded for the radio program ""Bound For Glory,"" a morale-booster for American soldiers and citizens. Woody Guthrie, Josh White, Lomax, and Burl Ives perform topical material set to traditional songs.","Guthrie, Woody","Engineer note: Several regions, all seemingly from one side of one disc.
TD161R01 (0:11-1:39), Roll On  partial
Shortened region #2, Roll On, from 1:49-4:14 to 1:49-4:11 (now TD161R02)
Shortened region #3, Git Along Mr. Hitler  partial from 4:20-5:23 to 4:23-5:18 (now TD161R03)
Shortened region #4, Git Along Mr. Hitler  partial from 5:28-6:45 to 5:32-6:40 
(now TD161R04)
Shortened region #5, Git Along Mr. Hitler, from 6:47-9:33 to 6:47-9:24 (now TD161R05)
Segment 5:18-5:32 is irrelevant."
